Date,Open,High,Low,Close,Adj Close,Volume,Signal
2016-07-13,2914.7900390625,2917.419921875,2899.919921875,2910.64990234375,2910.64990234375,0,0
2016-07-14,2910.85009765625,2913.64990234375,2903.169921875,2906.919921875,2906.919921875,0,0
2016-07-15,2932.35009765625,2939.030029296875,2915.14990234375,2925.35009765625,2925.35009765625,0,0
2016-07-18,2930.639892578125,2941.14990234375,2923.75,2928.760009765625,2928.760009765625,0,0
2016-07-19,2927.510009765625,2931.43994140625,2902.409912109375,2919.5400390625,2919.5400390625,0,0
2016-07-20,2934.72998046875,2953.1298828125,2917.139892578125,2945.739990234375,2945.739990234375,0,0
2016-07-21,2946.3701171875,2958.89990234375,2936.4599609375,2940.47998046875,2940.47998046875,0,0
2016-07-22,2925.639892578125,2945.35009765625,2925.050048828125,2945.35009765625,2945.35009765625,0,0
2016-07-25,2951.340087890625,2955.9599609375,2929.85009765625,2929.85009765625,2929.85009765625,0,0
2016-07-26,2917.169921875,2934.02001953125,2902.260009765625,2933.43994140625,2933.43994140625,0,0
2016-07-27,2935.580078125,2941.760009765625,2924.85009765625,2941.489990234375,2941.489990234375,0,0
2016-07-28,2928.580078125,2928.85009765625,2911.090087890625,2918.6201171875,2918.6201171875,0,0
2016-07-29,2887.35009765625,2896.18994140625,2865.659912109375,2868.68994140625,2868.68994140625,0,1
2016-08-01,2875.590087890625,2898.27001953125,2874.3798828125,2892.52001953125,2892.52001953125,0,-1
2016-08-02,2869.93994140625,2879.669921875,2847.97998046875,2856.669921875,2856.669921875,0,0
2016-08-03,2828.52001953125,2839.429931640625,2810.8798828125,2827.580078125,2827.580078125,0,1
2016-08-04,2839.110107421875,2844.1298828125,2826.35009765625,2831.9599609375,2831.9599609375,0,-1
2016-08-05,2837.64990234375,2839.360107421875,2821.610107421875,2828.169921875,2828.169921875,0,0
2016-08-08,2850.860107421875,2884.840087890625,2849.070068359375,2870.780029296875,2870.780029296875,0,1
2016-08-10,2876.39990234375,2893.340087890625,2869.25,2875.570068359375,2875.570068359375,0,-1
2016-08-11,2858.60009765625,2880.699951171875,2853.2900390625,2869.820068359375,2869.820068359375,0,1
2016-08-12,2881.340087890625,2883.159912109375,2856.93994140625,2867.39990234375,2867.39990234375,0,0
2016-08-15,2857.719970703125,2874.320068359375,2855.820068359375,2867.2099609375,2867.2099609375,0,0
2016-08-16,2879.1201171875,2880.7099609375,2858.800048828125,2858.800048828125,2858.800048828125,0,0
2016-08-17,2855.570068359375,2859.77001953125,2841.4599609375,2843.35009765625,2843.35009765625,0,0
2016-08-18,2840.090087890625,2849.5400390625,2830.10009765625,2836.97998046875,2836.97998046875,0,0
2016-08-19,2848.43994140625,2849.0,2835.56005859375,2844.02001953125,2844.02001953125,0,0
2016-08-22,2843.760009765625,2847.429931640625,2831.14990234375,2841.18994140625,2841.18994140625,0,0
2016-08-23,2841.60009765625,2850.429931640625,2834.8701171875,2850.429931640625,2850.429931640625,0,0
2016-08-24,2845.300048828125,2870.719970703125,2843.1201171875,2869.570068359375,2869.570068359375,0,0
2016-08-25,2868.639892578125,2879.580078125,2865.919921875,2876.929931640625,2876.929931640625,0,0
2016-08-26,2876.580078125,2878.10009765625,2854.1298828125,2857.64990234375,2857.64990234375,0,0
2016-08-29,2844.2099609375,2853.070068359375,2828.820068359375,2829.429931640625,2829.429931640625,0,0
2016-08-30,2846.179931640625,2846.3798828125,2823.909912109375,2828.389892578125,2828.389892578125,0,0
2016-08-31,2822.679931640625,2833.419921875,2816.639892578125,2820.590087890625,2820.590087890625,0,0
2016-09-01,2821.929931640625,2836.22998046875,2809.52001953125,2816.469970703125,2816.469970703125,0,0
2016-09-02,2807.429931640625,2820.030029296875,2795.239990234375,2803.919921875,2803.919921875,0,0
2016-09-05,2828.489990234375,2853.14990234375,2827.31005859375,2851.739990234375,2851.739990234375,0,0
2016-09-06,2856.469970703125,2905.840087890625,2854.39990234375,2896.550048828125,2896.550048828125,0,0
2016-09-07,2899.02001953125,2911.840087890625,2887.06005859375,2893.64990234375,2893.64990234375,0,-1
2016-09-08,2894.3798828125,2898.0400390625,2878.56005859375,2894.47998046875,2894.47998046875,0,0
2016-09-09,2878.300048828125,2880.169921875,2863.469970703125,2873.330078125,2873.330078125,0,1
2016-09-13,2829.409912109375,2847.5,2815.47998046875,2818.3798828125,2818.3798828125,0,0
2016-09-14,2819.340087890625,2822.389892578125,2800.070068359375,2809.35009765625,2809.35009765625,0,0
2016-09-15,2798.429931640625,2809.550048828125,2791.3798828125,2805.52001953125,2805.52001953125,0,0
2016-09-16,2810.429931640625,2832.0400390625,2810.429931640625,2827.449951171875,2827.449951171875,0,0
2016-09-19,2830.669921875,2852.139892578125,2824.8798828125,2852.139892578125,2852.139892578125,0,0
2016-09-20,2844.320068359375,2854.68994140625,2840.949951171875,2854.68994140625,2854.68994140625,0,0
2016-09-21,2845.280029296875,2859.429931640625,2837.47998046875,2850.739990234375,2850.739990234375,0,0
2016-09-22,2876.35009765625,2876.35009765625,2836.5,2846.06005859375,2846.06005859375,0,-1
2016-09-23,2853.64990234375,2860.8798828125,2826.60009765625,2856.949951171875,2856.949951171875,0,1
2016-09-26,2851.739990234375,2857.0,2840.64990234375,2849.93994140625,2849.93994140625,0,0
2016-09-27,2833.0400390625,2865.699951171875,2831.8701171875,2860.22998046875,2860.22998046875,0,0
2016-09-28,2863.3798828125,2866.219970703125,2849.820068359375,2858.010009765625,2858.010009765625,0,0
2016-09-29,2870.090087890625,2885.7099609375,2868.080078125,2885.7099609375,2885.7099609375,0,0
2016-09-30,2859.699951171875,2869.469970703125,2847.300048828125,2869.469970703125,2869.469970703125,0,0
2016-10-03,2879.85009765625,2888.330078125,2861.949951171875,2870.840087890625,2870.840087890625,0,0
2016-10-04,2871.169921875,2885.14990234375,2870.659912109375,2884.639892578125,2884.639892578125,0,0
2016-10-05,2871.489990234375,2891.239990234375,2870.449951171875,2881.7900390625,2881.7900390625,0,0
2016-10-06,2896.550048828125,2901.72998046875,2883.909912109375,2885.219970703125,2885.219970703125,0,-1
2016-10-07,2890.68994140625,2891.530029296875,2867.530029296875,2875.239990234375,2875.239990234375,0,0
2016-10-10,2869.85009765625,2874.550048828125,2863.330078125,2870.239990234375,2870.239990234375,0,1
2016-10-11,2872.7900390625,2876.8798828125,2849.1201171875,2856.1298828125,2856.1298828125,0,0
2016-10-12,2841.0400390625,2844.85009765625,2813.7099609375,2813.7099609375,2813.7099609375,0,0
2016-10-13,2805.169921875,2808.669921875,2783.330078125,2805.47998046875,2805.47998046875,0,0
2016-10-14,2805.050048828125,2817.260009765625,2803.820068359375,2815.239990234375,2815.239990234375,0,0
2016-10-17,2811.419921875,2817.070068359375,2793.550048828125,2817.070068359375,2817.070068359375,0,0
2016-10-18,2815.72998046875,2830.7099609375,2814.909912109375,2830.6298828125,2830.6298828125,0,0
2016-10-19,2830.070068359375,2844.6201171875,2824.800048828125,2844.6201171875,2844.6201171875,0,0
2016-10-20,2853.820068359375,2856.64990234375,2834.85009765625,2842.6201171875,2842.6201171875,0,0
2016-10-21,2842.4599609375,2842.7900390625,2818.8701171875,2831.06005859375,2831.06005859375,0,0
2016-10-24,2842.4599609375,2857.260009765625,2834.070068359375,2856.679931640625,2856.679931640625,0,0
2016-10-25,2854.360107421875,2860.739990234375,2851.260009765625,2854.050048828125,2854.050048828125,0,0
2016-10-26,2845.530029296875,2846.68994140625,2825.070068359375,2828.570068359375,2828.570068359375,0,0
2016-10-27,2831.139892578125,2836.9599609375,2820.820068359375,2828.93994140625,2828.93994140625,0,0
2016-10-28,2823.7099609375,2825.639892578125,2806.31005859375,2816.260009765625,2816.260009765625,0,0
2016-10-31,2795.1298828125,2821.669921875,2794.85009765625,2813.8701171875,2813.8701171875,0,0
2016-11-01,2814.080078125,2832.3701171875,2811.679931640625,2813.68994140625,2813.68994140625,0,0
2016-11-02,2799.1298828125,2813.10009765625,2796.7099609375,2807.139892578125,2807.139892578125,0,0
2016-11-03,2801.60009765625,2807.610107421875,2789.56005859375,2802.080078125,2802.080078125,0,0
2016-11-04,2797.6298828125,2799.570068359375,2784.260009765625,2788.800048828125,2788.800048828125,0,0
2016-11-07,2800.530029296875,2815.429931640625,2793.449951171875,2800.949951171875,2800.949951171875,0,0
2016-11-08,2813.909912109375,2825.18994140625,2798.989990234375,2820.239990234375,2820.239990234375,0,0
2016-11-09,2837.0,2838.260009765625,2760.969970703125,2789.8798828125,2789.8798828125,0,0
2016-11-10,2822.8701171875,2839.969970703125,2819.89990234375,2834.090087890625,2834.090087890625,0,0
2016-11-11,2822.1201171875,2836.35009765625,2803.85009765625,2814.60009765625,2814.60009765625,0,0
2016-11-14,2807.340087890625,2809.6298828125,2780.9599609375,2787.27001953125,2787.27001953125,0,0
2016-11-15,2778.72998046875,2808.2099609375,2778.070068359375,2797.550048828125,2797.550048828125,0,0
2016-11-16,2803.6298828125,2819.39990234375,2793.639892578125,2793.989990234375,2793.989990234375,0,0
2016-11-17,2797.929931640625,2818.909912109375,2795.469970703125,2813.47998046875,2813.47998046875,0,0
2016-11-18,2817.449951171875,2840.4599609375,2814.110107421875,2838.64990234375,2838.64990234375,0,0
2016-11-21,2836.89990234375,2839.60009765625,2816.669921875,2816.669921875,2816.669921875,0,-1
2016-11-22,2835.909912109375,2839.949951171875,2822.199951171875,2822.199951171875,2822.199951171875,0,1
2016-11-23,2834.110107421875,2841.389892578125,2828.550048828125,2839.68994140625,2839.68994140625,0,0
2016-11-24,2834.39990234375,2852.340087890625,2813.780029296875,2843.719970703125,2843.719970703125,0,0
2016-11-25,2845.469970703125,2870.389892578125,2844.35009765625,2859.330078125,2859.330078125,0,0
2016-11-28,2864.110107421875,2889.85009765625,2862.14990234375,2874.64990234375,2874.64990234375,0,-1
2016-11-29,2881.780029296875,2882.110107421875,2867.8701171875,2879.139892578125,2879.139892578125,0,0
2016-11-30,2915.419921875,2915.419921875,2894.989990234375,2905.169921875,2905.169921875,0,0
2016-12-01,2913.64990234375,2928.580078125,2912.22998046875,2928.580078125,2928.580078125,0,0
2016-12-02,2930.340087890625,2933.330078125,2914.889892578125,2919.3701171875,2919.3701171875,0,0
2016-12-05,2918.889892578125,2943.260009765625,2914.679931640625,2943.050048828125,2943.050048828125,0,0
2016-12-06,2943.300048828125,2955.169921875,2941.6201171875,2949.1201171875,2949.1201171875,0,0
2016-12-07,2957.419921875,2961.39990234375,2948.489990234375,2959.840087890625,2959.840087890625,0,0
2016-12-08,2965.330078125,2980.77001953125,2956.030029296875,2958.860107421875,2958.860107421875,0,0
2016-12-09,2957.530029296875,2964.97998046875,2949.8701171875,2956.1298828125,2956.1298828125,0,0
2016-12-12,2960.1201171875,2965.3701171875,2937.14990234375,2952.18994140625,2952.18994140625,0,0
2016-12-13,2952.840087890625,2956.97998046875,2939.56005859375,2955.22998046875,2955.22998046875,0,0
2016-12-14,2963.280029296875,2969.010009765625,2952.75,2954.06005859375,2954.06005859375,0,0
2016-12-15,2938.14990234375,2943.7900390625,2921.989990234375,2930.77001953125,2930.77001953125,0,0
2016-12-16,2934.2900390625,2942.47998046875,2930.320068359375,2937.860107421875,2937.860107421875,0,0
2016-12-19,2930.010009765625,2931.679931640625,2910.530029296875,2913.080078125,2913.080078125,0,0
2016-12-20,2917.110107421875,2925.280029296875,2903.469970703125,2911.31005859375,2911.31005859375,0,0
2016-12-21,2912.3798828125,2924.419921875,2901.699951171875,2901.699951171875,2901.699951171875,0,0
2016-12-22,2899.64990234375,2902.800048828125,2874.179931640625,2882.0400390625,2882.0400390625,0,0
2016-12-23,2869.449951171875,2877.8798828125,2866.169921875,2871.050048828125,2871.050048828125,0,0
2016-12-27,2861.60009765625,2887.580078125,2857.909912109375,2885.760009765625,2885.760009765625,0,0
2016-12-28,2885.679931640625,2900.419921875,2884.550048828125,2898.300048828125,2898.300048828125,0,0
2016-12-29,2885.159912109375,2891.219970703125,2878.179931640625,2889.14990234375,2889.14990234375,0,0
2016-12-30,2898.260009765625,2903.35009765625,2880.760009765625,2880.760009765625,2880.760009765625,0,0
